RA_ICRS,DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,e_BPmag,e_RPmag,BP-RP,EDR3Name,_x,_y,e_BP-RP
123.54320432368,-63.28634325415,2.6395,0.0096,13.707,-5.832,0.015,12.405,0.012,11.9975,0.002762,0.002875,0.003796,0.73332,Gaia EDR3 5277321256851442560,-2.8539821035877675,1.8183728007533801,0.004761852685667627
123.14308973383,-63.14628009746,2.4539,0.2133,12.817,-5.419,0.304,11.615,0.267,18.6092,0.003892,0.079019,0.010509,2.78892,Gaia EDR3 5277338432422416128,-2.7035149415311786,1.6466456416388713,0.07971475046689916
121.00604920141,-63.87651448172,2.4313,0.1169,12.071,-4.715,0.173,11.113,0.136,18.2441,0.003062,0.048558,0.007454,2.69289,Gaia EDR3 5277382893925735040,-3.395443440574897,0.6647029053743984,0.04912678984016765
121.20523808884,-63.83610889561,2.0145,0.0123,12.508,-5.163,0.019,11.392,0.014,13.7669,0.00277,0.003046,0.003884,0.96946,Gaia EDR3 5277388052183328256,-3.3572183325619296,0.7535026749756764,0.00493594692029807
121.2026711622,-63.78810623817,2.2687,0.0146,11.607,-5.012,0.023,10.469,0.017,10.0215,0.002763,0.002816,0.003785,0.199684,Gaia EDR3 5277389460932536320,-3.30920109059208,0.7536411879206499,0.0047176351067033575
121.4653407331,-63.74903542777,2.5308,0.0654,12.97,-5.128,0.102,11.913,0.074,17.2703,0.00294,0.020179,0.005471,2.38034,Gaia EDR3 5277390349988448000,-3.273420196036953,0.8708707734498997,0.0209075077902652
122.24504626176,-63.45270603875,2.2647,0.0879,12.721,-5.764,0.162,11.341,0.11,17.7322,0.002958,0.031483,0.007132,2.57376,Gaia EDR3 5277421926586090624,-2.989821056468246,1.2283119654783303,0.03228071735572182
121.54594256252,-63.32062646184,2.4134,0.032,12.5,-5.005,0.046,11.454,0.033,15.8965,0.003426,0.01052,0.006287,1.77331,Gaia EDR3 5277435331182957696,-2.8463046044018636,0.920120857349032,0.01225547914200012
120.3414372394,-63.73901426219,2.3652,0.1643,11.733,-4.309,0.262,10.913,0.165,18.753,0.003353,0.075824,0.012426,2.85608,Gaia EDR3 5277446081484594816,-3.2526629463964962,0.3737502734630684,0.07683543747516507
120.55407976316,-63.67471118185,2.4541,0.011,12.19,-4.525,0.017,11.319,0.014,12.4836,0.002765,0.00289,0.003806,0.810941,Gaia EDR3 5277446601178374912,-3.18974133073238,0.4689306717076946,0.004778884388641349
120.62707786643,-63.65386537008,2.5135,0.0307,11.726,-4.096,0.047,10.987,0.036,10.5161,0.002769,0.002828,0.003789,0.511074,Gaia EDR3 5277448147365400832,-3.169441926792268,0.5016802198204376,0.004728012796090975
120.63288591303,-63.65153968237,2.4162,0.158,12.072,-4.274,0.23,11.29,0.177,18.4857,0.00324,0.088147,0.010068,2.90241,Gaia EDR3 5277448143067373696,-3.167161396727326,0.5042996612703022,0.08872011177292329
120.40925720856,-63.54681330661,2.659,0.0785,13.51,-5.718,0.122,12.24,0.09,17.7823,0.002967,0.042232,0.005794,2.82275,Gaia EDR3 5277451269803628544,-3.060883993694334,0.40648926238706556,0.0426275997447663
120.72546391913,-63.4523902988,2.7345,0.0636,12.629,-5.587,0.095,11.326,0.081,17.1284,0.002883,0.016301,0.005675,2.64696,Gaia EDR3 5277459211200993152,-2.9687901008367428,0.5491928010561101,0.017260597498348657
120.24074865144,-63.49167190774,2.5524,0.0123,12.505,-5.197,0.018,11.374,0.013,12.6495,0.002763,0.003026,0.003892,0.846094,Gaia EDR3 5277464296442206976,-3.004792066933275,0.33203004890528925,0.004929943204541001
121.36275984023,-63.38810825955,2.3932,0.0641,12.838,-5.461,0.102,11.618,0.071,17.3175,0.00288,0.014901,0.004703,2.41133,Gaia EDR3 5277480445519372032,-2.911292581005513,0.8359281112052263,0.01562555631009661
121.16518131409,-63.21928725016,2.3872,0.0531,12.522,-4.883,0.071,11.53,0.064,17.0029,0.002873,0.013842,0.004277,2.44453,Gaia EDR3 5277486217955253632,-2.7401234030932886,0.7517750486953252,0.01448770834190142
121.35108725783,-63.13951322666,2.5679,0.1718,12.982,-5.626,0.199,11.699,0.204,18.8577,0.003384,0.088205,0.00919,3.11932,Gaia EDR3 5277488039021394432,-2.662640047425615,0.8378268616126161,0.08868245669240338
121.18936871907,-63.13104186937,2.4673,0.0675,12.369,-5.42,0.082,11.119,0.082,17.3723,0.002937,0.026147,0.00533,2.44677,Gaia EDR3 5277498553101278208,-2.652185795006671,0.7649819268263114,0.026684724263143514
121.65832644038,-62.92452109318,2.5859,0.1441,12.412,-5.582,0.163,11.086,0.153,17.8872,0.003267,0.041417,0.006094,2.93995,Gaia EDR3 5277508891084382976,-2.4520261232618026,0.9838012608770099,0.04186292781208691
121.7129166203,-62.87868091079,2.5595,0.0105,13.399,-5.406,0.013,12.26,0.011,13.3912,0.002799,0.003387,0.003997,1.02143,Gaia EDR3 5277509376418779392,-2.4070426612320244,1.010209213727122,0.005239062702430655
121.34438168162,-62.91810432317,2.577,0.0574,13.288,-5.101,0.072,12.27,0.067,14.0693,0.003186,0.006833,0.006291,1.26998,Gaia EDR3 5277511163125124352,-2.4412259896853477,0.8411127730120036,0.00928797986647258
121.3302941636,-62.9032839454,2.2759,0.0582,11.914,-4.811,0.071,10.899,0.064,17.0448,0.003026,0.018381,0.006394,2.21189,Gaia EDR3 5277511919039368832,-2.4262301958868844,0.8351190758240015,0.01946135650462218
121.41352871299,-62.83493463308,2.5757,0.0148,13.162,-5.844,0.017,11.793,0.015,14.206,0.0028,0.003288,0.004088,1.22058,Gaia EDR3 5277512537514633088,-2.3589960418121225,0.8750478500899453,0.005246207010784077
121.66958647489,-62.75871394099,2.4095,0.0925,12.768,-5.785,0.11,11.382,0.106,17.8718,0.003004,0.025874,0.005781,2.57552,Gaia EDR3 5277513946263916160,-2.2864724634772484,0.9944802897715855,0.02651195649136442
122.43872593483,-63.34006472009,2.5245,0.0109,13.132,-6.073,0.02,11.643,0.013,12.8037,0.002841,0.003343,0.003983,0.911941,Gaia EDR3 5277516557604789504,-2.8810620335118498,1.3199576852609467,0.0051999940384581216
123.16257152254,-62.97818880881,2.0663,0.1618,11.864,-4.655,0.207,10.913,0.21,18.3,0.003465,0.044346,0.005873,2.92738,Gaia EDR3 5277531194853202816,-2.536158111990188,1.6649483674040748,0.04473320740792012
122.53988011206,-63.0088176085,2.7109,0.0661,13.145,-5.569,0.082,11.907,0.086,17.1662,0.002863,0.017327,0.005053,2.389,Gaia EDR3 5277536932929348480,-2.552225908720837,1.380891052945944,0.018048760012809743
122.53494273636,-62.95254783199,2.357,0.0268,12.338,-5.1,0.035,11.234,0.031,15.5292,0.002847,0.004429,0.004163,1.61176,Gaia EDR3 5277546141339158400,-2.4959072652007346,1.381290192983502,0.006078372315019869
122.51163060611,-62.86028568102,2.3903,0.0883,12.326,-5.308,0.102,11.124,0.104,17.842,0.002956,0.030604,0.007,2.57778,Gaia EDR3 5277547447009146880,-2.4032433650787306,1.3749882630604673,0.03139434369436635
122.74511408943,-62.83681132952,2.0611,0.1653,12.008,-3.24,0.211,11.563,0.204,9.89284,0.002796,0.002815,0.003784,0.260357,Gaia EDR3 5277548374722162688,-2.3849004431061815,1.4825772645422928,0.0047162358931673466
122.7449588585,-62.83575406489,2.2916,0.0161,11.585,-5.126,0.025,10.39,0.022,13.4611,0.002866,0.032177,0.012885,0.995697,Gaia EDR3 5277548374719365504,-2.3838408444950967,1.4825594122567338,0.03466096585497871
123.49488992067,-62.76237387487,2.4771,0.0143,12.725,-5.667,0.02,11.394,0.016,11.261,0.002771,0.002829,0.003789,0.603079,Gaia EDR3 5277557926730509568,-2.329569015038857,1.8290198901602905,0.004728611001129189
122.05312391603,-63.04233746534,2.4039,0.0927,12.728,-5.352,0.113,11.548,0.089,17.8552,0.003015,0.036751,0.006705,2.59647,Gaia EDR3 5277585513301518976,-2.5762503286781464,1.1587863219148744,0.037357636782858736
122.03873830418,-62.95760017335,2.4344,0.0463,13.238,-6.188,0.059,11.703,0.045,16.7004,0.002894,0.01204,0.004942,2.21662,Gaia EDR3 5277586995067996800,-2.491316905699598,1.1555924092937575,0.013014797885484047
122.01555567033,-62.9395539308,2.5255,0.034,12.939,-5.593,0.042,11.668,0.035,15.7912,0.002803,0.004255,0.004099,1.77932,Gaia EDR3 5277590018724903552,-2.472874511689337,1.145758504201936,0.005908199895061101
122.29224925885,-62.81076298835,2.128,0.1975,13.233,-5.257,0.241,12.144,0.216,18.5719,0.004279,0.064883,0.008312,3.01479,Gaia EDR3 5277592733145381888,-2.349311935524997,1.2771205442833966,0.06541324814592224
122.03102600963,-62.77644047909,2.4723,0.0466,12.843,-6.294,0.057,11.195,0.046,16.7634,0.002941,0.011609,0.00513,2.16041,Gaia EDR3 5277605235791615872,-2.3101450027406067,1.159167789900751,0.012691957335257631
122.10722085963,-62.63328913877,2.678,0.1105,12.404,-5.124,0.143,11.297,0.116,18.3769,0.003145,0.045702,0.007718,2.86863,Gaia EDR3 5277607297376153344,-2.1684694831499787,1.1997630523100333,0.046349113562181535
121.76327679472,-62.67746524987,2.1131,0.122,12.358,-5.262,0.156,11.182,0.131,18.4522,0.003205,0.062017,0.010017,2.92153,Gaia EDR3 5277609152801947136,-2.2067247724023855,1.0401895005225834,0.06282076549995233
122.08748628185,-62.60267667094,2.325,0.1643,12.547,-5.206,0.22,11.416,0.185,18.9894,0.003586,0.062912,0.009427,2.91764,Gaia EDR3 5277610359689751680,-2.1375180215618235,1.1919175823116364,0.063614370019674
122.26576903374,-62.64207847827,2.6664,0.0119,13.568,-5.606,0.015,12.356,0.012,13.8484,0.002959,0.004655,0.004747,1.21515,Gaia EDR3 5277612249475431040,-2.1802498728841306,1.2722252185306082,0.006648536229877973
122.95661256538,-62.46640352483,2.3698,0.0193,12.029,-4.88,0.026,10.995,0.028,10.3832,0.002772,0.002824,0.003789,0.291157,Gaia EDR3 5277627436481107840,-2.0199202690021627,1.5987645703564874,0.0047256213348087885
123.43289928371,-62.37108482359,2.1618,0.0374,12.446,-3.647,0.05,11.9,0.047,16.3204,0.00279,0.006927,0.004257,1.90032,Gaia EDR3 5277631731447196288,-1.937201736629646,1.8243941841421658,0.00813052138549552
123.19955594358,-62.26757137836,2.4738,0.0959,12.208,-5.447,0.132,10.926,0.124,17.9345,0.003109,0.02857,0.006839,2.70728,Gaia EDR3 5277635678519078784,-1.8275238752198653,1.7222379471218785,0.029377147938491242
122.80838277904,-62.29506880929,2.3687,0.0939,12.897,-5.555,0.121,11.639,0.131,17.9698,0.003071,0.038774,0.006286,2.67753,Gaia EDR3 5277641966351177344,-1.8452386248948969,1.5390432015570783,0.03928023513167914
122.53418159432,-62.29814106523,2.5827,0.0611,13.282,-5.237,0.081,12.206,0.078,16.0609,0.002968,0.006109,0.004315,1.883,Gaia EDR3 5277644341470844288,-1.842125967699861,1.411548504101178,0.007479245015374212
124.73689544715,-62.51373931444,2.8455,0.18,11.775,-3.071,0.219,11.367,0.172,18.5559,0.003366,0.056441,0.008857,2.98507,Gaia EDR3 5277754739310704128,-2.1218232497197693,2.4162258391155307,0.057131715622760704
125.05059084418,-62.39171615368,2.457,0.0837,13.368,-4.356,0.114,12.639,0.11,17.842,0.003007,0.03268,0.005667,2.58964,Gaia EDR3 5277780680913108992,-2.012138565745297,2.5709582684035284,0.03316771455798545
126.36503803857,-61.96671756162,2.3033,0.0272,11.496,-4.122,0.032,10.731,0.033,15.55,0.002784,0.004874,0.003972,1.56891,Gaia EDR3 5277880702112670976,-1.647028091407827,3.222214247729204,0.0062875002982107275
126.32655840282,-61.78578302404,2.0192,0.1169,10.831,-3.868,0.132,10.117,0.147,18.301,0.003094,0.038877,0.006885,2.74541,Gaia EDR3 5277895953538433152,-1.465092650322998,3.2231426814119737,0.039481949723892816
126.6695163294,-61.65792254255,2.2447,0.0237,11.303,-4.236,0.031,10.48,0.027,15.5757,0.002773,0.00417,0.003909,1.64782,Gaia EDR3 5277910148408304128,-1.3552155302333815,3.3983905831259205,0.005715696020608514
123.90796829692,-62.33450342987,2.2154,0.11,13.318,-6.402,0.13,11.679,0.121,18.2554,0.003139,0.055652,0.009319,2.65412,Gaia EDR3 5277957045151219840,-1.9147429083807226,2.046771968864347,0.05642684525117455
124.25216469451,-62.20002807612,2.4435,0.0184,11.995,-5.337,0.023,10.742,0.022,12.9144,0.00279,0.003087,0.003909,0.908569,Gaia EDR3 5277965364507849472,-1.7917766352756674,2.216038418822862,0.004980948704815178
124.27395983432,-62.02335424611,2.6618,0.0836,12.084,-5.32,0.106,10.851,0.099,14.0519,0.003043,0.003859,0.004213,1.30649,Gaia EDR3 5277971617980079744,-1.61626774860017,2.239125168495667,0.005713252138668483
124.80404031467,-61.67008471677,2.8418,0.098,13.488,-5.331,0.143,12.39,0.124,18.1556,0.002998,0.046121,0.007752,2.9027,Gaia EDR3 5278052290347406720,-1.2831719773647348,2.5157890320034593,0.04676793928536942
124.19389215983,-61.66878100756,2.4334,0.1443,12.131,-4.923,0.226,11.087,0.168,18.6955,0.003276,0.066088,0.010143,2.79162,Gaia EDR3 5278061258239125760,-1.2598018836466474,2.2271641294356095,0.06686182911796534
124.40122242501,-61.34238051286,2.0412,0.1,13.206,-6.334,0.112,11.588,0.108,18.1312,0.003045,0.042504,0.007625,2.69231,Gaia EDR3 5278075380091883776,-0.941420271940446,2.3497583808849636,0.04318252703351206
125.58837724273,-61.38525668697,2.393,0.0403,12.84,-4.814,0.056,11.904,0.048,16.4026,0.002864,0.007065,0.004435,1.98211,Gaia EDR3 5278109641049926016,-1.0317675183878614,2.9131135058215354,0.008341669497169017
115.66535348782,-64.80502641655,2.3532,0.0791,12.688,-4.621,0.107,11.817,0.102,17.5261,0.002909,0.024151,0.006248,2.70612,Gaia EDR3 5287433770232652288,-4.364431674684625,-1.631781127589596,0.024946108013074904
114.5702681313,-65.09321299287,2.3931,0.1513,13.587,-4.615,0.235,12.779,0.171,18.775,0.00326,0.061871,0.010181,2.82052,Gaia EDR3 5287441054496789632,-4.683311277752123,-2.0751335081167888,0.06270305735767595
115.68225431382,-64.69879746546,2.1764,0.0535,11.082,-3.764,0.072,10.424,0.07,16.7856,0.002829,0.011151,0.004171,2.27007,Gaia EDR3 5287481500205622912,-4.257948136777984,-1.6309178896611125,0.011905546690513628
115.7299180312,-64.41278423123,2.6529,0.0436,11.831,-5.504,0.065,10.473,0.061,16.6551,0.002834,0.009149,0.004517,2.17852,Gaia EDR3 5287501291414733952,-3.971188598819118,-1.6273618027617216,0.010203307796984269
114.18827598954,-64.76990906208,2.334,0.1092,12.333,-4.046,0.155,11.65,0.15,18.3721,0.003039,0.03934,0.007953,2.61387,Gaia EDR3 5287651198657022848,-4.373707180638494,-2.262482017230404,0.04013584194955925
115.00816638811,-64.20683445027,2.572,0.0102,13.403,-5.186,0.016,12.359,0.012,13.017,0.002772,0.002959,0.003903,0.95361,Gaia EDR3 5287703910792545024,-3.7854937896918774,-1.953067515066736,0.004897865861781026
114.14505304694,-64.21443119313,2.268,0.0365,12.845,-4.933,0.055,11.86,0.04,8.63184,0.002876,0.003681,0.00426,-0.032914,Gaia EDR3 5287730917546733440,-3.821479060407551,-2.327168859539199,0.005630040941236573
116.90998000614,-64.70816005076,2.5615,0.0237,13.122,-4.242,0.033,12.418,0.027,15.5483,0.002776,0.003894,0.003936,1.71061,Gaia EDR3 5287798056476080256,-4.241423706449406,-1.1060206019091399,0.005536725747226423
116.63646456794,-64.37516383182,2.5426,0.0124,11.57,-2.863,0.018,11.21,0.014,11.7825,0.002759,0.002813,0.003787,0.794402,Gaia EDR3 5287821210641411968,-3.913630397637554,-1.2377274798939462,0.004717450370698138
118.06548640229,-64.11959554532,2.5276,0.0265,12.905,-4.4,0.043,12.132,0.031,12.3974,0.002784,0.004328,0.004479,0.887712,Gaia EDR3 5287840314655274496,-3.6377023234351036,-0.6252835116540156,0.0062284046914117585
117.19115724372,-64.18713254291,2.1579,0.0209,13.628,-5.276,0.047,12.565,0.031,13.5911,0.002784,,,,Gaia EDR3 5287847019100162944,-3.7161690814442125,-1.004593978874614,
116.21393916872,-64.08355287253,2.4105,0.1118,11.425,-3.892,0.166,10.742,0.141,18.1639,0.003077,0.043169,0.007347,2.79199,Gaia EDR3 5287884471217470976,-3.6310009241285854,-1.4352889083939218,0.04378973589781057
117.77364188978,-63.86232931771,2.5523,0.1023,13.532,-5.249,0.166,12.473,0.121,17.9046,0.003337,0.028474,0.017906,2.74588,Gaia EDR3 5287906014770443904,-3.3836097485877787,-0.7596088114582059,0.03363619348261631
117.40838015949,-63.76115285601,2.5264,0.0157,12.824,-4.001,0.024,12.184,0.019,14.425,0.002775,0.003188,0.004022,1.24698,Gaia EDR3 5287909691265417472,-3.2871936712303254,-0.9238202490658355,0.005132234211335254
116.77274038012,-63.9415266634,2.3425,0.1341,11.059,-3.772,0.195,10.395,0.156,18.4635,0.003238,0.04054,0.008916,2.69514,Gaia EDR3 5287913230318454912,-3.4778097392869163,-1.19717552851531,0.04150887442463358
117.29902714623,-63.69434029189,2.3767,0.09,12.458,-4.295,0.128,11.694,0.107,17.6072,0.002974,0.021892,0.006108,2.499,Gaia EDR3 5287922782325666688,-3.2220075908255223,-0.9744445469055782,0.022728117563933885
117.42091493371,-63.63213523417,2.5324,0.0185,13.095,-3.974,0.027,12.477,0.021,14.7287,0.002837,0.003932,0.004128,1.35789,Gaia EDR3 5287924534672298240,-3.1580588244193573,-0.9224324587273762,0.0057009655322585485
117.16080865824,-63.68881719689,2.627,0.0266,12.867,-4.804,0.042,11.936,0.03,7.93507,0.002771,0.00288,0.00385,0.001268,Gaia EDR3 5287925561166142848,-3.2186201761650626,-1.035891973241545,0.004808003743758942
118.53975464489,-63.97458315713,2.4369,0.0667,12.38,-4.428,0.099,11.561,0.083,17.517,0.002913,0.019629,0.006338,2.43492,Gaia EDR3 5287933777442929152,-3.4889010294883698,-0.42032353789473376,0.020626872884661893
118.75772310902,-63.71474220505,2.5265,0.1091,12.866,-4.682,0.173,11.984,0.151,18.0557,0.003354,0.048387,0.007084,3.08533,Gaia EDR3 5287958237278221184,-3.2278281084570644,-0.3276176056043667,0.04890280999083795
119.08101419512,-63.74091977636,2.6403,0.1598,12.771,-4.747,0.235,11.856,0.186,18.6981,0.003493,0.061522,0.008948,2.88833,Gaia EDR3 5287966208737499648,-3.252734757379562,-0.18421239520276883,0.06216931066048585
119.37409659182,-63.64347805046,2.5446,0.0201,12.157,-3.549,0.032,11.628,0.024,14.9189,0.002791,0.004078,0.004082,1.4284,Gaia EDR3 5287968274620234112,-3.1547562278947994,-0.05466126879399825,0.005769992027724128
119.11383835986,-63.49979778223,2.3898,0.0698,13.134,-5.11,0.097,12.099,0.079,17.4036,0.002969,0.025523,0.004811,2.43948,Gaia EDR3 5287983491686192256,-3.0115274187500676,-0.17111526830735974,0.025972471002967738
118.87988060734,-63.55479402175,2.6709,0.1546,13.542,-4.886,0.213,12.63,0.191,18.6703,0.00327,0.055046,0.010094,2.93542,Gaia EDR3 5287983800923753600,-3.067322905380678,-0.27502640039955617,0.05596383610868719
119.11068357798,-63.45033271515,2.4828,0.0484,12.916,-4.782,0.07,11.998,0.056,16.7993,0.002993,0.014874,0.005537,2.22156,Gaia EDR3 5287986038604575616,-2.9620714614694443,-0.17281963568876416,0.015871176547439702
118.97400762273,-63.36622649302,2.5658,0.0422,12.656,-4.565,0.055,11.804,0.047,16.3695,0.003118,0.008161,0.005702,2.0118,Gaia EDR3 5287988993541975296,-2.878394036399899,-0.23461701807034022,0.009955637849982291
119.14763263367,-63.31248992549,2.5541,0.09,12.79,-4.858,0.142,11.831,0.106,17.8167,0.002939,0.036168,0.005963,2.66418,Gaia EDR3 5287990775951031936,-2.8241372276552204,-0.15704303630514727,0.03665626267092705
119.75909301139,-63.26708178678,2.4917,0.0953,12.357,-4.287,0.115,11.59,0.1,17.8567,0.002947,0.032578,0.00562,2.89734,Gaia EDR3 5287994108845732224,-2.7785449726216855,0.1178727540551656,0.03305919666295599
119.5729760776,-63.13151453923,2.3614,0.034,12.796,-4.751,0.045,11.882,0.04,8.16633,0.002769,0.002865,0.003806,0.067968,Gaia EDR3 5287999576341359360,-2.6427610092662204,0.03427776495192405,0.004763807405846714
118.45717644684,-63.28859329852,2.4809,0.1154,12.746,-4.615,0.169,11.881,0.159,18.4552,0.003103,0.178654,0.018783,3.10408,Gaia EDR3 5288029160072508544,-2.803547434980506,-0.4676344492702887,0.17963867291037308
118.4558190506,-63.28889132097,2.4459,0.0612,11.949,-5.051,0.09,10.829,0.082,17.3411,0.002947,0.019116,0.006044,2.51398,Gaia EDR3 5288029160075974656,-2.8038551595043546,-0.4682399585572287,0.020048725445773356
118.10872434599,-63.25646272274,2.833,0.1555,13.082,-4.534,0.218,12.271,0.172,18.753,0.003567,0.083287,0.013162,3.13275,Gaia EDR3 5288031702696509056,-2.774339786009544,-0.6249873279235019,0.08432059424007873
118.96872119659,-63.28983572987,2.3383,0.1803,12.094,-3.325,0.212,11.628,0.224,18.8981,0.003506,0.071446,0.009076,2.86072,Gaia EDR3 5288037784370410752,-2.8020246769101265,-0.2376123723981938,0.07202016864740042
119.2006749874,-63.06103471987,2.3841,0.0464,11.818,-4.171,0.061,11.057,0.052,16.7064,0.002887,0.009295,0.004599,2.10175,Gaia EDR3 5288049359303527168,-2.572566380729761,-0.13436356724459572,0.010370526794719736
119.31506369774,-62.98821613964,2.4082,0.1665,11.935,-4.312,0.223,11.129,0.176,18.8428,0.003507,0.078396,0.01133,2.91182,Gaia EDR3 5288051111650220416,-2.4995580482197206,-0.08272849309970474,0.07921048993662393
118.81673356713,-62.96616640153,2.5229,0.0109,12.896,-4.447,0.016,12.105,0.013,12.3583,0.002819,0.003361,0.004122,0.835217,Gaia EDR3 5288060354419494784,-2.4790045984630513,-0.30935483543066145,0.005318571706764891
118.6874960345,-62.99167015846,2.4599,0.0122,12.649,-4.863,0.017,11.677,0.014,11.9775,0.002759,0.002827,0.003795,0.744475,Gaia EDR3 5288060633596145152,-2.5051769218867967,-0.36779109681761984,0.004732225058046162
119.25016690087,-62.81036738203,2.2505,0.1207,13.031,-5.538,0.157,11.796,0.128,18.4309,0.00307,0.048395,0.007876,2.62365,Gaia EDR3 5288065920697521792,-2.321807316816838,-0.11288989933847149,0.049031697920834845
119.02591726151,-62.85015859158,2.4678,0.0439,12.356,-4.205,0.056,11.618,0.05,16.4915,0.002865,0.008605,0.004656,2.00503,Gaia EDR3 5288067058867229568,-2.362160928217509,-0.21509508542969213,0.009783882715977334
119.11277224947,-62.81391897017,2.6348,0.0373,13.077,-4.223,0.046,12.376,0.041,15.7354,0.002918,0.005996,0.004553,1.83522,Gaia EDR3 5288068673774909824,-2.325662263340888,-0.17566597639106485,0.007528733293190827
119.10204918918,-62.80072186796,2.5272,0.0861,13.095,-4.449,0.11,12.316,0.099,17.7112,0.002994,0.028234,0.005147,2.83136,Gaia EDR3 5288069429690516736,-2.3124946129172432,-0.1806468136217818,0.02869930948646674
115.57739444576,-63.23683691477,2.5525,0.0156,13.036,-3.621,0.022,12.523,0.021,9.3705,0.002764,0.002817,0.003785,0.099625,Gaia EDR3 5288173093019713408,-2.801091638880139,-1.764688739580927,0.004718232084160338
116.10442793581,-63.25957555252,2.5638,0.1279,12.379,-3.121,0.172,11.98,0.154,17.9785,0.003246,0.031079,0.006292,2.7613,Gaia EDR3 5288181786033696000,-2.810503173498361,-1.5264567314062376,0.031709517577534985
116.20875212896,-63.2011597382,2.4144,0.0914,12.268,-4.683,0.125,11.339,0.121,17.9618,0.002959,0.035436,0.006804,2.47596,Gaia EDR3 5288182365850604800,-2.749751430638534,-1.4825294601874572,0.03608329962738996
116.71421834116,-63.20895838763,2.3277,0.1012,12.295,-4.396,0.153,11.482,0.143,18.0248,0.003088,0.039509,0.006705,2.89284,Gaia EDR3 5288185045911899776,-2.7469406886508883,-1.2544640642214397,0.040073908045011035
116.33432892374,-62.94985792122,2.3964,0.0261,12.45,-4.352,0.034,11.665,0.032,15.5523,0.00296,0.005812,0.004748,1.63311,Gaia EDR3 5288201164925905024,-2.4959196582495626,-1.4382354116585028,0.007504854961956293
