  NGC 2516      7 58 49.99 -60 49.44 2000.0 3
--ID--  del_RA  del_DC    V     V-I    B-V    U-B   e(V) e(V-I)e(B-V)e(U-B)  --nobs-  BDA  Pmu FRH X HTR Ha  sp rlc Sp       name
  1213  12.863   1.000 14.993  1.141  1.020  0.755  0.004 0.006 0.012 0.021  2 2 2 1     
  1214  12.867  -1.352 11.489  1.194  1.046  0.793  0.016 0.020 0.016 0.004  1 1 1 2   61
  1215  12.949   3.271 16.844  0.810  0.592  0.090  0.020 0.020 0.022 0.031  2 2 2 1     
  1216  13.010   5.174 16.100  1.261  1.101  1.037  0.006 0.011 0.007 0.040  2 2 2 1     
  1217  13.071  16.266 16.366  0.973  0.771  0.250  0.027 0.027 0.028 0.026  2 2 2 1     
  1218  13.141  14.189 16.066  0.891  0.791  0.322  0.008 0.076 0.008 0.022  2 2 2 1     
  1219  13.167  16.534 16.544  1.283  1.064  0.780  0.015 0.028 0.018 0.050  2 2 1 1     
  1220  13.196  13.052 16.165  1.682  1.348  1.272  0.000 0.009 0.005 0.075  2 2 2 1     
  1221  13.211  12.556 16.862  1.111  0.925  0.555  0.014 0.021 0.029 0.060  2 2 2 1     
  1222  13.212  12.881 14.974  1.198  1.017  0.698  0.008 0.014 0.013 0.020  2 2 2 1     
  1223  13.245  12.474 16.919  1.573  1.276  1.469  0.025 0.037 0.029 0.130  2 2 1 1     
  1224  13.351  14.016 16.200  0.982  0.823  0.404  0.016 0.032 0.026 0.035  2 2 2 1     
  1225  13.354  -1.220 16.563  1.708  1.208  0.000  0.017 0.034 0.056 0.000  2 1 1 0     
  1226  13.356  -1.238 16.309  1.003  0.687 -0.084  0.013 0.151 0.095 0.099  2 2 2 1     
  1227  13.385  15.064 16.352  1.193  0.937  0.556  0.006 0.013 0.012 0.036  2 2 2 1     
  1228  13.469   0.574 16.492  1.006  0.890  0.514  0.004 0.004 0.005 0.038  2 2 2 1     
  1229  13.603   5.746 16.869  0.960  0.743  0.065  0.003 0.008 0.006 0.044  2 2 2 1     
  1230  13.717   4.343 15.705  0.994  0.911  0.571  0.016 0.016 0.017 0.027  2 2 2 1     
  1231  13.735  12.928 14.926  1.072  0.914  0.637  0.003 0.005 0.003 0.022  2 2 2 1     
  1232  13.848  10.667 16.848  1.036  0.843  0.291  0.015 0.026 0.019 0.040  2 2 1 1     
  1233  13.896  10.558 14.359  0.883  0.737  0.213  0.007 0.023 0.013 0.015  2 2 2 1     
  1234  13.991  10.252 16.620  1.131  1.015  0.767  0.010 0.024 0.016 0.054  2 2 1 1     
  1235  14.019   7.999 15.002  1.036  0.922  0.547  0.001 0.020 0.002 0.017  2 2 2 1     
  1236  14.043  -0.260 15.179  0.989  0.812  0.291  0.003 0.014 0.003 0.012  2 2 2 1     
  1237  14.192  -1.557 12.629  1.205  1.108  0.855  0.001 0.003 0.007 0.009  2 2 2 2 1729
  1238  14.283   0.889 14.808  0.930  0.791  0.377  0.005 0.014 0.005 0.013  2 2 2 1     
  1239  14.328  16.442 15.803  1.066  0.844  0.314  0.006 0.006 0.006 0.015  2 2 2 1     
  1240  14.349  -2.497 14.122  0.988  0.857  0.464  0.006 0.018 0.006 0.014  2 2 2 1     
  1241  14.380   5.816 13.851  0.977  0.812  0.351  0.014 0.023 0.014 0.006  2 2 2 2 1861
  1242  14.415   4.454 15.481  0.917  0.782  0.332  0.008 0.039 0.008 0.017  2 2 2 1 1865B
  1243  14.416   4.422 14.620  0.927  0.791  0.375  0.002 0.015 0.006 0.012  2 2 2 1 1865A
  1244  14.444   6.900 16.536  0.901  0.756  0.263  0.019 0.022 0.020 0.031  2 2 2 1     
  1245  14.571   9.924 16.197  0.888  0.671  0.127  0.017 0.030 0.017 0.022  2 2 2 1     
  1246  14.615   5.181 14.539  0.979  0.855  0.498  0.000 0.036 0.012 0.017  2 2 2 1 1862
  1247  14.670   5.896 16.189  1.270  1.062  0.723  0.005 0.019 0.006 0.042  2 2 2 1     
  1248  14.800  12.964 13.168  0.936  0.824  0.434  0.005 0.006 0.006 0.003  2 2 2 2 1842
  1249  14.817   8.180 15.422  0.831  0.653  0.094  0.010 0.016 0.010 0.011  2 2 2 1     
  1250  14.842   3.244 16.397  0.992  0.835  0.450  0.005 0.053 0.026 0.041  2 2 2 1     
  1251  14.864   2.434 13.328  0.875  0.711  0.198  0.001 0.009 0.003 0.006  2 2 2 2 1864
  1252  14.917   2.957 15.693  0.909  0.702  0.118  0.006 0.016 0.007 0.015  2 2 2 1     
  1253  14.959   0.277 16.063  1.695  1.389  1.237  0.003 0.019 0.011 0.069  2 2 1 1     
  1254  14.984  13.204 16.788  1.043  0.804  0.178  0.024 0.024 0.025 0.038  2 2 2 1     
  1255  14.995   2.696 16.849  1.107  0.911  0.519  0.008 0.040 0.014 0.055  2 2 1 1     
  1256  15.177  -1.107 15.951  1.294  1.099  0.927  0.002 0.011 0.023 0.048  2 2 2 1     
  1257  15.182  15.964 16.719  1.083  0.870  0.380  0.003 0.006 0.006 0.040  2 2 2 1     
  1258  15.190   8.060 13.519  0.784  0.654 -0.052  0.039 0.041 0.121 0.116  2 2 2 2 1860
  1259  15.207  15.275 15.114  0.976  0.767  0.201  0.010 0.025 0.010 0.016  2 2 2 1     
  1260  15.216  11.308 16.710  0.906  0.674  0.074  0.004 0.008 0.024 0.034  2 2 2 1     
  1261  15.246   4.180 11.380  0.502  0.356  0.064  0.021 0.030 0.030 0.021  1 1 1 1 1863
  1262  15.324   3.746 14.698  1.140  0.909  0.539  0.003 0.013 0.005 0.015  2 2 2 1     
  1263  15.330  14.292 16.414  0.994  0.742  0.245  0.009 0.050 0.009 0.047  2 2 2 1     
  1264  15.387   7.381 15.638  0.000  0.668  0.169  0.011 0.000 0.012 0.018  2 0 2 1     
