# 
# Jeffries file, cross-matched with Gaia EDR3
# 
ID,RAJ2000,DEJ2000,V,B-V,V-I,F1,F2,F3,F4,F5,_x,_y,RA_ICRS,DE_ICRS,Source,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
4936,119.18653749999999,-60.648741666666666,20.675,99.999,3.086,0,1,0,1,0,-0.149563,0.115309,119.18654044141,-60.64872977388,5290738970906113152,2.5201,0.2315,11.314,-4.142,0.319,10.529,0.245,19.160666,0.003593,2.944771,0.07863860670815576
4939,119.18678333333332,-60.342222222222226,19.049,1.486,2.574,1,1,1,1,0,-0.150866,0.421893,119.18677979682,-60.34214339564,5291027317829170944,1.9815,0.0824,19.529,-13.171,0.1,14.418,0.1,17.895065,0.003014,2.64114,0.03176910217491203
4986,119.19182083333332,-60.403641666666665,17.552,1.473,2.057,1,1,1,1,0,-0.14805,0.360456,119.1919056048,-60.40359302062,5290932386169704320,2.3758,0.0393,11.697,-4.242,0.049,10.901,0.049,16.675848,0.002945,2.09883,0.010792373047666578
5010,119.19416666666666,-60.690916666666666,18.72,1.547,2.481,1,1,1,1,0,-0.145605,0.073201,119.19422525507,-60.69085594519,5290736604381644544,2.43,0.0779,11.585,-4.02,0.103,10.866,0.085,17.638893,0.002945,2.476381,0.02345062534347432
5018,119.19527499999998,-60.99036666666667,18.906,99.999,2.531,0,1,0,1,0,-0.143725,-0.226258,119.1953042031,-60.9903201817,5290712204667460992,2.3476,0.0811,12.26,-4.898,0.099,11.239,0.1,17.789103,0.002957,2.616673,0.03896217563227187
5024,119.19609583333332,-60.72293611111111,16.324,1.331,1.655,1,1,1,1,0,-0.144508,0.041181,119.19617196197,-60.72288024761,5290736363863548032,2.4061,0.0265,11.788,-4.384,0.036,10.943,0.03,15.639872,0.003462,1.725916,0.01149727289403883
5029,119.19664999999999,-61.02321666666666,18.726,1.527,2.493,1,1,1,1,0,-0.142926,-0.259086,119.19664605627,-61.02315141046,5290665170485954944,2.4275,0.0732,11.833,-4.683,0.088,10.867,0.091,17.637884,0.002955,2.534964,0.02620420319338102
5045,119.19828333333332,-61.077019444444446,15.321,1.146,1.254,1,1,1,1,0,-0.141882,-0.312893,119.19830483233,-61.07696252919,5290664689449614720,2.432,0.0183,12.577,-4.968,0.022,11.554,0.024,14.932071,0.002793,1.392331,0.005532867068708591
5052,119.19929583333332,-60.94718888888889,10.854,0.344,0.452,1,1,1,1,1,-0.141988,-0.183061,119.19928319895,-60.94713177264,5290719115275116288,2.4844,0.0148,11.808,-2.615,0.018,11.514,0.018,10.74114,0.002761,0.52767,0.004747020644572762
5061,119.20063333333331,-60.775308333333335,15.41,1.268,1.545,1,1,1,1,1,-0.142061,-0.011189,119.20070050751,-60.7752609601,5290724166156426112,2.4832,0.0212,11.545,-3.88,0.029,10.873,0.025,14.79705,0.003034,1.643908,0.007802993592205494
5066,119.20098333333333,-60.85239722222222,18.353,1.64,2.376,1,1,1,1,0,-0.141579,-0.088276,119.20098961851,-60.85234925166,5290722654328011648,2.4417,0.0639,12.305,-5.001,0.079,11.243,0.071,17.282017,0.002972,2.410013,0.02332118120936416
5079,119.20174999999999,-60.78563055555556,20.711,99.999,3.148,0,1,0,1,0,-0.141506,-0.021527,119.20174358607,-60.78560159951,5290724131798486272,1.9265,0.2172,11.568,-4.077,0.295,10.825,0.236,19.090918,0.003753,2.776135,0.10468224736792767
5088,119.20358333333331,-60.63443888888889,19.493,99.999,2.611,0,1,0,1,0,-0.141318,0.129554,119.20348844483,-60.63452245959,5290739005265859456,2.7495,0.1242,21.629,-17.24,0.169,-13.062,0.129,18.303406,0.003135,2.660366,0.047098958502285376
5104,119.20530416666665,-60.51340833333333,14.396,0.962,1.044,1,1,1,1,0,-0.140941,0.250699,119.2053330512,-60.51338023625,5290743854286369920,0.6731,0.0126,9.532,-5.375,0.017,7.872,0.015,14.162136,0.002759,1.195776,0.005485404725268684
5107,119.20552916666666,-60.99796944444444,12.297,0.535,0.631,1,1,1,1,0,-0.138653,-0.233919,119.2056926131,-60.99800299133,5290712208969412224,1.9353,0.0104,8.473,8.186,0.013,-2.186,0.013,12.101536,0.002759,0.794476,0.004739600510591584
5110,119.20601666666666,-60.526125,18.227,1.48,2.286,1,1,1,1,0,-0.140522,0.238006,119.20607171689,-60.52607506689,5290743849989134848,2.483,0.0544,11.854,-4.52,0.078,10.959,0.065,17.150095,0.002878,2.26284,0.01449402473435174
5118,119.20739999999999,-60.45235277777778,18.359,1.585,2.29,1,1,1,1,0,-0.140157,0.311783,119.20746152124,-60.45230042257,5290932008212774400,2.4189,0.0586,12.094,-5.243,0.073,10.899,0.07,17.407734,0.003007,2.43667,0.021888519753514624
5130,119.20827499999999,-60.662705555555554,14.299,0.925,1.001,1,1,1,1,0,-0.138826,0.101428,119.20832142601,-60.6626592463,5290738906484117248,2.4008,0.0167,11.993,-5.019,0.024,10.892,0.019,14.047953,0.002805,1.147965,0.005177955291425371
5144,119.21047083333333,-60.96031666666667,18.934,1.577,2.726,1,1,1,1,1,-0.136481,-0.196168,119.21050573395,-60.9602621732,5290718359360871680,2.5712,0.077,12.52,-4.601,0.093,11.644,0.092,17.685368,0.002922,2.815712,0.0322665808848722
5169,119.2133875,-60.507219444444445,18.855,1.554,2.496,1,1,1,1,0,-0.13703,0.257088,119.2133335414,-60.50700855349,5290743849989139200,3.2078,0.5166,42.122,-15.988,0.715,38.97,0.615,17.932384,0.005571,2.565035,0.040581316353711344
5175,119.21411666666665,-60.846611111111116,20.029,99.999,2.839,0,1,0,1,0,-0.135258,-0.082456,119.21401786476,-60.84655678413,5290722650028086272,2.19,0.1608,26.617,-22.87,0.197,13.617,0.174,18.697515,0.003267,3.115421,0.1085245340188107
5179,119.21457083333333,-60.80323055555555,19.616,99.999,2.779,0,1,0,1,0,-0.135159,-0.039076,119.21459616472,-60.80317754321,5290723302863151232,2.3527,0.1288,12.395,-4.817,0.161,11.421,0.131,18.23852,0.003133,2.847372,0.06580712646058935
5193,119.21682916666666,-60.74495833333334,19.03,99.999,2.647,0,1,0,1,0,-0.134129,0.019041,119.21720655357,-60.74506545088,5290724539815907712,3.1934,0.0944,26.736,21.567,0.14,-15.802,0.112,17.817202,0.003022,2.780821,0.03831717167276311
5196,119.21760833333332,-60.43424444444444,10.294,0.25,0.307,1,1,1,1,1,-0.135199,0.329908,119.2176678308,-60.43419715211,5290932042573468032,2.2638,0.2647,11.844,-7.142,0.336,9.448,0.3,10.322817,0.004445,0.387463,0.00474441229237089
5210,119.219225,-61.047958333333334,11.569,0.535,0.675,1,1,1,1,1,-0.131884,-0.283803,119.2192257612,-61.04791599257,5290664891307297920,2.4356,0.0362,11.306,-3.709,0.044,10.68,0.047,11.40185,0.002762,0.769612,0.004738003799069815
5243,119.222675,-60.94953611111111,19.748,99.999,3.005,0,1,0,1,1,-0.130619,-0.1854,119.22267378336,-60.94951938272,5290718389420413440,2.4415,0.1225,11.488,-4.157,0.141,10.709,0.137,18.31307,0.003228,3.049885,0.056417618382912975
5261,119.22520833333333,-60.83488055555556,15.134,1.118,1.215,1,1,1,1,0,-0.129822,-0.070714,119.22527444402,-60.83483699984,5290723032285136128,2.3891,0.0182,11.913,-4.914,0.023,10.852,0.021,14.841463,0.003146,1.380166,0.008525021114343353
5262,119.225225,-60.815444444444445,15.244,1.069,1.146,1,1,1,1,0,-0.129877,-0.051356,119.22532203204,-60.81547933007,5290723238443567488,0.404,0.0213,2.359,-2.329,0.029,0.373,0.025,14.70194,0.00277,1.293671,0.004943996156956435
5280,119.22737499999998,-60.78838611111111,17.287,1.561,2.147,1,1,1,1,1,-0.128951,-0.024207,119.22744519342,-60.78833433705,5290724097437028480,2.3904,0.0442,12.199,-3.803,0.065,11.591,0.053,16.403194,0.002963,2.245292,0.011207735052186057
5285,119.22813333333333,-60.95643611111112,19.306,99.999,2.663,0,1,0,1,0,-0.127918,-0.192274,119.22817882212,-60.95640341992,5290718320700928512,2.4364,0.0989,11.54,-4.401,0.116,10.668,0.111,18.02793,0.003059,2.613779,0.03681473651949718
5287,119.22831249999999,-61.090605555555555,17.068,1.522,1.913,1,1,1,1,0,-0.127243,-0.326403,119.22845980087,-61.0905338086,5290663967895196416,2.3996,0.0335,14.864,3.735,0.04,14.387,0.044,16.308294,0.002789,1.983138,0.008365520007746083
5293,119.22922916666666,-60.480925,17.438,1.508,1.95,1,1,1,1,0,-0.129372,0.283345,119.22910117548,-60.48078366491,5290744060444806400,2.6521,0.0413,32.012,-19.305,0.052,25.536,0.047,16.661272,0.002813,2.050036,0.00961534190759746
5299,119.22993333333332,-60.969969444444445,17.316,1.511,2.006,1,1,1,1,0,-0.126994,-0.205784,119.22997037035,-60.96991773814,5290718084482964992,2.4828,0.04,12.518,-4.641,0.051,11.626,0.049,16.534834,0.002885,2.064721,0.008362433258328583
5312,119.23136249999999,-60.658319444444444,18.035,1.532,2.243,1,1,1,1,0,-0.127542,0.105868,119.23138881246,-60.6582660097,5290738180632123264,2.4103,0.0559,11.899,-4.481,0.078,11.024,0.06,17.057175,0.002882,2.274239,0.012979245471135832
5328,119.2332125,-61.11642777777778,20.788,99.999,2.961,0,1,0,1,0,-0.124801,-0.352188,119.23330126119,-61.1163292379,5290663654356990592,2.5081,0.2408,12.248,-4.116,0.278,11.536,0.312,19.463285,0.004124,2.792128,0.11199754517399031
5329,119.23327499999999,-60.328452777777784,14.319,0.914,0.972,1,1,1,1,0,-0.127878,0.435735,119.23334655893,-60.3284004654,5291027390845814912,2.424,0.0119,11.876,-3.975,0.015,11.191,0.014,14.082391,0.002809,1.135325,0.005468096012324583
5336,119.23435833333333,-60.30302222222222,17.824,1.628,2.286,1,1,1,1,0,-0.127102,0.461212,119.23511451968,-60.30292701497,5291027493925034496,4.6774,0.0432,55.853,53.036,0.055,17.514,0.053,16.854433,0.002822,2.345766,0.014768343068875396
5363,119.23848333333332,-60.988705555555555,20.554,99.999,3.178,0,1,0,1,1,-0.122823,-0.224465,119.23841685194,-60.98861494124,5290718015763486720,2.629,0.1773,12.967,-3.979,0.198,12.341,0.206,18.877108,0.003339,2.972193,0.08564439800127036
5372,119.23931666666665,-60.298880555555556,12.48,0.591,0.68,1,1,1,1,0,-0.125009,0.46532,119.23937118727,-60.29882648401,5291030448862535808,2.4472,0.0091,11.851,-3.988,0.012,11.16,0.011,12.345931,0.00278,0.790239,0.004982568112931323
5429,119.246225,-60.645780555555554,20.192,99.999,3.096,0,1,0,1,1,-0.120303,0.118565,119.24625906027,-60.64559670056,5290739039625590400,4.4914,0.1518,29.81,-9.919,0.214,28.111,0.166,18.682812,0.003296,3.245518,0.08723921964346082
5446,119.24804583333332,-60.783833333333334,9.698,0.146,0.198,1,1,1,1,1,-0.118854,-0.019625,119.24816834578,-60.78379111675,5290724200516244608,2.4389,0.0135,12.435,-4.843,0.018,11.453,0.015,9.656374,0.002763,0.249648,0.004719221969774255
5448,119.2480875,-61.065461111111105,13.52,0.897,0.988,1,1,1,1,1,-0.117843,-0.301245,119.24809737088,-61.06541253671,5290664070974326272,2.4119,0.0127,11.724,-4.215,0.015,10.94,0.015,14.060824,0.002788,1.15974,0.0053667349478057885
5466,119.2493375,-61.10895277777778,17.406,1.611,2.021,1,1,1,1,0,-0.117074,-0.344732,119.24935582226,-61.10890234076,5290663693017289216,2.4423,0.0408,12.592,-4.777,0.047,11.65,0.056,16.62279,0.002816,2.072574,0.008452063889962025
5480,119.25084166666666,-61.06581388888888,13.481,0.891,0.976,1,1,1,1,1,-0.116498,-0.301594,119.25087492252,-61.0657668376,5290664070974413696,2.4106,0.0114,11.903,-4.331,0.014,11.088,0.014,13.785144,0.002831,1.095405,0.005612764470383556
5499,119.25276249999999,-60.95825,15.227,1.124,1.222,1,1,1,1,0,-0.115956,-0.194028,119.25280642552,-60.95820315636,5290718118842704768,2.4521,0.0175,11.673,-4.38,0.022,10.82,0.021,14.848412,0.002776,1.378926,0.00527042503029879
5509,119.25387499999998,-60.74226111111111,18.963,1.729,2.534,1,1,1,1,0,-0.11619,0.021965,119.25393586844,-60.74221146186,5290724505456170368,2.3819,0.0886,12.317,-5.025,0.126,11.245,0.096,17.82455,0.00297,2.427881,0.045642761452392426
5519,119.25474166666666,-61.13813888888889,14.472,1.139,1.22,1,1,1,1,1,-0.114314,-0.373959,119.25484801587,-61.13813921664,5290660635000654464,0.3875,0.0132,4.287,3.279,0.016,2.762,0.018,14.125633,0.00276,1.362554,0.004797135082525819
5526,119.25526249999999,-60.86836111111111,16.943,1.488,1.842,1,1,1,1,0,-0.115078,-0.104136,119.25528130708,-60.86831546019,5290720008628235392,2.3475,0.0362,11.485,-4.51,0.045,10.563,0.04,16.225222,0.002816,1.915038,0.008812868999366778
5528,119.25534166666667,-61.019466666666666,18.837,1.689,2.54,1,1,1,1,0,-0.114515,-0.255232,119.25531958038,-61.0194125352,5290671011641479296,2.5401,0.0766,12.401,-3.663,0.094,11.847,0.092,17.724838,0.002975,2.58069,0.03177237935691943
5530,119.25553333333332,-60.703775,15.661,1.215,1.358,1,1,1,1,0,-0.115541,0.060455,119.25554550669,-60.70372357186,5290737806972563456,2.4357,0.0214,12.275,-5.365,0.028,11.04,0.024,15.20495,0.002969,1.498332,0.007790099421701883
5533,119.25619583333332,-60.65816111111111,19.636,1.699,2.786,1,1,1,1,0,-0.115386,0.106074,119.25619662817,-60.6581060376,5290738288008829184,2.6162,0.1204,12.592,-5.065,0.172,11.528,0.131,18.311003,0.003096,2.719139,0.05653065208362628
5534,119.25633333333333,-61.10358888888889,14.601,0.965,1.075,1,1,1,1,0,-0.113717,-0.339349,119.2563439928,-61.10353193386,5290663693017289984,0.8522,0.0135,13.596,-4.803,0.016,12.72,0.018,14.303537,0.00276,1.211317,0.004825960836973296
5536,119.25662083333332,-61.05233611111111,13.126,0.697,0.818,1,1,1,1,0,-0.113754,-0.288107,119.2566473583,-61.05228992307,5290664861248309760,2.4315,0.0122,11.985,-4.414,0.014,11.143,0.015,12.955114,0.002798,0.931536,0.005129366822523029
5563,119.25995416666666,-61.03469166666667,11.928,0.516,0.641,1,1,1,1,0,-0.112203,-0.270466,119.25998013039,-61.03465452687,5290664929967787264,2.4447,0.0099,12.202,-4.214,0.012,11.451,0.012,11.811697,0.002758,0.73142,0.004724017887349708
5572,119.26147916666666,-61.088911111111116,19.655,99.999,2.927,0,1,0,1,1,-0.111302,-0.324679,119.26144753903,-61.0888700273,5290663997954408192,2.4683,0.1284,11.67,-4.118,0.144,10.919,0.161,18.33432,0.003241,3.009604,0.0640435377302035
5573,119.26154166666666,-60.79031388888889,20.124,99.999,3.156,0,1,0,1,1,-0.112167,-0.026067,119.26182357769,-60.7902569396,5290723440308339584,5.7909,0.1511,13.917,11.874,0.207,7.258,0.157,18.542053,0.003236,2.754084,0.11402316298454451
5576,119.26185416666665,-60.861608333333336,19.502,99.999,2.985,0,1,0,1,1,-0.111878,-0.097354,119.26190353951,-60.86154491978,5290720004328212992,2.5482,0.1056,11.88,-4.111,0.126,11.146,0.116,18.0519,0.003121,3.099552,0.06809364346985701
5581,119.26222083333333,-60.610219444444446,11.247,0.366,0.456,1,1,1,1,0,-0.112555,0.154007,119.26231571801,-60.61018349967,5290739146997100160,2.4265,0.0136,11.89,-4.91,0.017,10.828,0.015,11.145766,0.002779,0.535209,0.0048358669336531586
5586,119.26278749999999,-60.54789722222222,12.689,0.624,0.742,1,1,1,1,0,-0.112512,0.216338,119.26284550505,-60.5478523689,5290742857853957504,2.4647,0.0104,11.592,-4.91,0.013,10.501,0.012,12.533558,0.002772,0.850456,0.004891744269685405
5590,119.26293749999999,-60.36151944444445,15.033,1.057,1.142,1,1,1,1,0,-0.113088,0.402685,119.26299186947,-60.36150487444,5291026360053662592,0.2149,0.0154,6.266,-4.182,0.02,4.666,0.02,14.694575,0.002761,1.275893,0.004995297788921097
5598,119.26378749999999,-61.13775555555556,12.868,0.634,0.774,1,1,1,1,0,-0.109992,-0.373542,119.26380487111,-61.13773752591,5290660665059483776,2.1096,0.0102,7.44,-4.272,0.012,6.091,0.014,12.694258,0.00303,0.883028,0.007050800947410159
5603,119.26447916666665,-61.08786666666667,19.655,99.999,2.843,0,1,0,1,0,-0.109838,-0.323603,119.26448334639,-61.08779920942,5290663997954408064,2.3439,0.1188,12.52,-4.504,0.136,11.682,0.147,18.365522,0.003173,2.909325,0.05077845930116431
5612,119.26549583333332,-61.16236388888889,19.809,99.999,2.713,0,1,0,1,0,-0.109154,-0.397988,119.26536727564,-61.16218651255,5290660355822052736,1.4537,0.1325,33.541,-14.848,0.145,30.075,0.176,18.51039,0.003193,2.728334,0.05275953586793576
5626,119.26698333333331,-60.89568888888889,11.066,0.507,0.617,1,1,1,1,1,-0.109237,-0.131516,119.26708745545,-60.89571528394,5290719355793205504,3.1962,0.0886,3.624,3.62,0.113,0.157,0.104,10.90145,0.002761,0.708989,0.004721015250981509
5631,119.26730833333333,-60.87880277777778,14.999,1.065,1.201,1,1,1,1,0,-0.109129,-0.11459,119.26742758545,-60.8787903681,5290719939908758400,0.4048,0.017,8.564,4.284,0.022,7.415,0.02,14.663692,0.002762,1.335771,0.00507513004759484
5649,119.26879166666666,-61.153869444444446,20.761,99.999,3.265,0,1,0,1,1,-0.107448,-0.389668,119.2689612854,-61.15387230527,5290660561980491904,2.5561,0.187,15.936,15.794,0.2,-2.121,0.253,19.067623,0.003555,2.817757,0.07754470335232445
5678,119.27235833333333,-60.98653888888889,14.637,1.027,1.131,1,1,1,1,0,-0.106392,-0.222295,119.272311584,-60.98650356748,5290671114720696192,0.6956,0.0134,12.313,-8.241,0.016,9.149,0.017,14.31324,0.00276,1.282785,0.004831551510643346
5685,119.27271666666665,-60.57250833333334,21.043,99.999,3.063,0,1,0,1,0,-0.107587,0.191758,119.27269642565,-60.57244959888,5290739795539874560,2.4988,0.3162,12.461,-5.292,0.418,11.282,0.372,19.546494,0.003978,2.627653,0.0962335063946025
5700,119.27460833333332,-61.20046388888889,20.877,99.999,3.053,0,1,0,1,0,-0.104597,-0.436183,119.27455175061,-61.20039595776,5290659157531974016,2.8294,0.2473,12.155,-3.771,0.296,11.555,0.338,19.557228,0.003813,2.747343,0.07416823493248306
5741,119.27911249999998,-61.03559166666666,17.926,1.508,2.169,1,1,1,1,0,-0.102902,-0.271316,119.27918039815,-61.03553548117,5290670736763572096,2.4071,0.0546,12.536,-4.711,0.062,11.617,0.065,17.091803,0.002912,2.242559,0.011820637292464397
5770,119.28240833333332,-61.16729722222222,16.996,1.536,2.009,1,1,1,1,1,-0.10093,-0.402981,119.2823833318,-61.16720661011,5290660355822050816,2.3541,0.073,16.47,-8.532,0.094,14.088,0.095,16.304228,0.002856,2.067741,0.009335260039227617
5785,119.28357916666666,-60.919694444444445,20.01,99.999,2.831,0,1,0,1,0,-0.101147,-0.155444,119.28356260802,-60.91967019033,5290718526859395712,2.3685,0.1605,12.263,-5.112,0.207,11.147,0.173,18.787376,0.003674,2.923508,0.09221745615663011
5802,119.28558749999999,-61.115630555555555,19.607,99.999,2.879,0,1,0,1,1,-0.099586,-0.351144,119.28550815296,-61.11537451187,5290663727377028480,1.9692,0.1093,48.08,-10.757,0.12,46.862,0.135,18.360588,0.003168,2.946507,0.059490169818214506
5813,119.28670416666665,-61.147375,15.231,1.217,1.345,1,1,1,1,1,-0.098909,-0.38309,119.2867026191,-61.14732244331,5290660600640916608,2.4388,0.0181,11.858,-4.88,0.022,10.807,0.025,14.920651,0.002771,1.421029,0.005281531785381964
5814,119.28687916666665,-61.112833333333334,15.137,1.089,1.231,1,1,1,1,0,-0.098936,-0.348549,119.28687195074,-61.11278092449,5290663727377028736,2.4001,0.0165,12.489,-5.122,0.02,11.39,0.021,14.752404,0.002784,1.35474,0.005349425483171067
5832,119.28895416666666,-60.44629722222222,20.569,99.999,2.894,0,1,0,1,0,-0.100006,0.318014,119.28891729802,-60.44621803418,5290838133110783104,2.2143,0.223,12.397,-4.905,0.277,11.385,0.27,19.263252,0.003713,2.642132,0.13286887536966663
5833,119.28899999999999,-60.80078888888889,12.437,0.602,0.718,1,1,1,1,0,-0.098852,-0.036478,119.28904186208,-60.80071172921,5290723204083832448,2.4625,0.0105,13.056,-4.718,0.015,12.173,0.013,12.302432,0.002759,0.822864,0.004744200037941065
5836,119.28927916666666,-60.681486111111106,19.579,99.999,3.074,0,1,0,1,1,-0.099065,0.082786,119.28935679403,-60.68144786409,5290737940113930240,2.0416,0.3694,12.005,-5.383,0.549,10.73,0.447,18.208788,0.005432,2.93667,0.045058176283555906
5843,119.28993749999998,-60.93521388888889,17.878,1.456,2.16,1,1,1,1,0,-0.097989,-0.170928,119.28996326802,-60.93516376795,5290718462440090880,2.3294,0.0528,12.456,-4.231,0.064,11.716,0.067,17.022394,0.002974,2.22989,0.01355771621623642
5849,119.29034999999999,-60.53706111111111,16.713,1.542,1.965,1,1,1,1,1,-0.098997,0.227218,119.29040016581,-60.53701726799,5290742892213699712,2.4116,0.0279,11.711,-3.978,0.034,11.015,0.032,15.947171,0.002781,2.043479,0.006768859578983745
5856,119.29090416666665,-60.40602777777778,14.271,1.013,1.172,1,1,1,1,1,-0.099169,0.358115,119.29086262297,-60.40611984615,5291025913377780864,2.7072,0.0279,19.225,-14.985,0.035,-12.044,0.035,14.006579,0.002764,1.271394,0.0059461641416967284
5862,119.29143333333333,-60.73617222222222,13.289,0.732,0.843,1,1,1,1,0,-0.09785,0.028116,119.29149899755,-60.73612145169,5290725781064133760,2.395,0.0103,11.433,-4.557,0.014,10.486,0.011,13.139918,0.002806,0.967854,0.005468048006373024
5871,119.29264166666665,-60.56263055555555,18.767,1.608,2.38,1,1,1,1,0,-0.097809,0.201665,119.29265832915,-60.5625736351,5290739829899616384,2.5708,0.0903,12.338,-3.955,0.117,11.687,0.099,17.812185,0.002982,2.527803,0.02628977149006815
5875,119.29280416666666,-60.74794166666667,15.428,1.141,1.232,1,1,1,1,0,-0.09714,0.016314,119.29287832716,-60.74792600725,5290725712344656512,0.1493,0.0217,4.453,-2.351,0.03,3.781,0.023,15.082966,0.002766,1.401568,0.005202304104913514
5876,119.29299999999999,-60.802991666666664,18.107,1.527,2.42,1,1,1,1,1,-0.096902,-0.038632,119.29302525941,-60.80287247571,5290723204083832576,0.8531,0.0767,19.442,-4.357,0.102,18.947,0.085,17.576202,0.002892,1.773485,0.02432835878147147
5877,119.29303333333333,-60.66146666666666,13.852,0.891,0.995,1,1,1,1,1,-0.097297,0.102768,119.29309092916,-60.66147129499,5290738013130923520,1.1909,0.0282,7.28,-4.527,0.039,5.702,0.031,15.756939,0.00282,1.210259,0.006302189540151899
