# 
# Source: WEBDA
# 
# F1  V vs B-V membership flag
# F2  V vs V-I membership flag
# F3  B-V vs V-I membership flag
# F4  Candidate membership flag
# F5  Binarity flag
# 
# ID    RAh RAm RAs  DE- DEd DEm DEs      V     B-V     V-I  F1 F2 F3 F4 F5
     ID              RAJ2000               DEJ2000     Vmag      B-V      V-I   F1   F2   F3   F4   F5  
   9723   119.70569166666667    -60.45750277777778   17.157    0.543     0.74   -1   -1    1   -1    0  
   9724   119.70575833333332   -60.989066666666666    16.26    0.743    0.902   -1   -1    1   -1    0  
   9725   119.70584999999998   -60.817930555555556   16.652    0.508   -9.999   -1    0    0   -1    0  
   9726          119.7058625    -60.70858333333334   16.307    0.769    0.911   -1   -1    1   -1    0  
   9727   119.70588749999999    -60.62073888888889   19.802   -9.999    2.899    0    1    0    1    0  
   9728           119.705975    -61.20048333333334    18.52    0.761     0.89   -1   -1    1   -1    0  
   9729   119.70603333333332    -60.93051944444444   17.129    0.996    1.074   -1   -1    1   -1    0  
   9730   119.70618333333331    -60.40433888888889   21.039   -9.999    1.954    0   -1    0   -1    0  
   9731   119.70621249999999    -61.10217222222222   19.675    1.134    1.436   -1   -1    1   -1    0  
   9732   119.70623749999999    -60.35662222222222   19.054    0.434    0.842   -1   -1   -1   -1    0  
   9733   119.70641249999998    -60.88548055555555   20.429   -9.999    0.594    0   -1    0   -1    0  
   9734   119.70652499999998    -61.16549166666667   20.183   -9.999    2.176    0   -1    0   -1    0  
   9735   119.70656666666665    -61.17568333333333   10.562    0.229    0.258    1    1    1    1    0  
   9736   119.70672083333332            -60.602125   14.863    0.579    0.707   -1   -1    1   -1    0  
   9737   119.70682916666665    -60.85109722222222   18.637    0.372    0.718   -1   -1   -1   -1    0  
   9738   119.70683333333332    -60.83233055555556   14.663    0.604    1.107   -1    1   -1   -1    0  
   9739   119.70687916666665            -60.296825   18.474    0.696    0.919   -1   -1    1   -1    0  
   9740   119.70691666666666    -60.36761111111111   18.566    0.779    1.062   -1   -1    1   -1    0  
   9741   119.70702916666666    -60.46393055555556   15.732    0.855     0.92   -1   -1    1   -1    0  
   9742   119.70706249999999    -60.41964722222222   18.493     0.74    0.887   -1   -1    1   -1    0  
   9743   119.70730833333332    -60.67506944444444   19.714    0.676    1.131   -1   -1   -1   -1    0  
   9744   119.70735416666666    -60.75226388888889   20.128   -9.999    2.242    0   -1    0   -1    0  
   9745   119.70753749999999    -60.48090555555556   19.429   -9.999     1.15    0   -1    0   -1    0  
   9746   119.70781249999999    -61.04326111111111   19.065     0.87    0.889   -1   -1    1   -1    0  
   9747   119.70791666666665    -60.66410555555555   17.671     0.88    0.971   -1   -1    1   -1    0  
   9748   119.70797916666665    -60.54238055555555   19.826    0.621    0.684   -1   -1    1   -1    0  
   9749   119.70807916666665   -60.326347222222225   20.241   -9.999    1.442    0   -1    0   -1    0  
   9750   119.70820833333332    -60.83318611111111   14.779    1.064    0.989    1   -1   -1   -1    0  
   9751   119.70820833333332    -61.03217222222222   19.033    1.332    2.369   -1   -1   -1   -1    0  
   9752             119.7084   -60.482825000000005   19.802    0.997    0.555   -1   -1   -1   -1    0  
   9753   119.70854583333332            -60.939125   19.204    1.055    0.928   -1   -1   -1   -1    0  
   9754   119.70856249999999   -60.536113888888885   14.772    0.737    0.829   -1   -1    1   -1    0  
   9755          119.7086375    -60.34003611111111   19.112    0.545    0.903   -1   -1   -1   -1    0  
   9756   119.70864999999999    -60.72190833333334   18.884    0.971    1.417   -1   -1   -1   -1    0  
   9757   119.70867916666666    -60.37833333333333   16.205    0.849    0.941   -1   -1    1   -1    0  
   9758   119.70877916666666    -61.14198611111111   20.443    0.879     0.82   -1   -1    1   -1    0  
   9759   119.70882083333332    -60.44143888888888    19.96   -9.999    0.509    0   -1    0   -1    0  
   9760           119.708925   -60.447338888888886   20.444   -9.999    1.597    0   -1    0   -1    0  
   9761   119.70896666666665   -60.942163888888885   19.108   -9.999    0.888    0   -1    0   -1    0  
   9762   119.70897083333331    -60.63151111111111   17.358    0.636    0.756   -1   -1    1   -1    0  
   9763   119.70927083333332    -61.18941944444444   20.699   -9.999    2.198    0   -1    0   -1    0  
   9764   119.70943749999999    -61.02112777777778   19.844   -9.999    1.914    0   -1    0   -1    0  
   9765   119.70952916666666    -61.15173055555555   20.071   -9.999     1.44    0   -1    0   -1    0  
   9766   119.70972916666666    -60.38406388888889   17.204    0.744    0.937   -1   -1    1   -1    0  
   9767   119.70980833333331    -61.01782222222222   17.024    0.761    0.868   -1   -1    1   -1    0  
   9768   119.70987499999998   -60.368386111111114   20.608   -9.999     1.86    0   -1    0   -1    0  
   9769   119.71019583333333    -61.13451944444444    20.31   -9.999    1.604    0   -1    0   -1    0  
   9770   119.71058333333332   -61.107172222222225   18.405     0.85    1.001   -1   -1    1   -1    0  
   9771   119.71068749999999   -60.351061111111115   18.523    0.717    0.902   -1   -1    1   -1    0  
   9772   119.71079166666665    -61.06536666666666   20.715   -9.999    2.046    0   -1    0   -1    0  
   9773   119.71079583333332    -60.86723611111111   18.796   -9.999    1.282    0   -1    0   -1    0  
   9774   119.71091666666666    -60.47811666666667   20.497   -9.999    1.033    0   -1    0   -1    0  
   9775   119.71091666666666   -61.114086111111114   13.278    0.713     0.85    1    1    1    1    0  
   9776   119.71094583333333    -61.15506666666666   14.486    0.866    0.995   -1    1    1   -1    0  
   9777   119.71114999999999    -60.49786388888889   16.494    0.617    0.775   -1   -1    1   -1    0  
   9778   119.71116249999999   -60.757447222222225   20.389   -9.999    1.518    0   -1    0   -1    0  
   9779   119.71117499999998   -60.312913888888886   19.632   -9.999    1.254    0   -1    0   -1    0  
   9780          119.7111875    -60.31290277777777   19.651   -9.999    1.349    0   -1    0   -1    0  
   9781   119.71139583333333   -60.553955555555554   18.777    0.828    0.997   -1   -1    1   -1    0  
   9782   119.71154166666665    -60.40433055555555   18.357    0.734    0.897   -1   -1    1   -1    0  
   9783   119.71161666666664    -61.11053888888889    20.46   -9.999    1.026    0   -1    0   -1    0  
   9784   119.71169166666665   -60.507305555555554   17.812    1.292      1.5   -1   -1    1   -1    0  
   9785   119.71177083333332    -60.53367222222222   16.453    0.762     0.87   -1   -1    1   -1    0  
   9786   119.71191666666665              -60.4801   20.788   -9.999    1.092    0   -1    0   -1    0  
   9787           119.711925    -60.44771944444444   19.112    0.682    0.717   -1   -1    1   -1    0  
   9788   119.71202499999998    -60.42498888888888   19.473     0.84    0.729   -1   -1   -1   -1    0  
   9789          119.7120375    -60.83808611111111   18.439   -9.999    0.742    0   -1    0   -1    0  
   9790   119.71205833333332    -61.19566944444444   18.239    1.556    2.522    1    1    1    1    1  
   9791   119.71209583333332    -60.91853333333333   11.231    0.381    0.459    1    1    1    1    0  
   9792   119.71213333333333    -61.08799722222223   18.888    1.132    1.576   -1   -1   -1   -1    0  
   9793   119.71217916666666    -60.60842777777778   17.046    0.967    1.098   -1   -1    1   -1    0  
   9794   119.71220416666665    -60.95752777777778   19.657    0.523    0.781   -1   -1    1   -1    0  
   9795   119.71222499999999   -60.591147222222226   21.021   -9.999    2.395    0   -1    0   -1    0  
   9796   119.71226249999998   -60.614869444444444   19.194    0.784    0.975   -1   -1    1   -1    0  
   9797   119.71255833333332   -60.921213888888886   18.487    0.631    0.625   -1   -1    1   -1    0  
   9798   119.71269999999998    -60.39643888888889   17.757    1.643    2.353    1    1    1    1    1  
   9799            119.71305   -60.311391666666665   17.081    0.929    1.059   -1   -1    1   -1    0  
   9800   119.71309999999998    -60.31137777777778   17.077    0.985    1.099   -1   -1    1   -1    0  
   9801   119.71318749999999    -60.87580555555556    19.87    0.875    1.097   -1   -1    1   -1    0  
   9802          119.7132125    -61.10188333333333   16.178    0.717    0.857   -1   -1    1   -1    0  
   9803   119.71327083333331    -60.55998888888889   17.633    0.925    1.099   -1   -1    1   -1    0  
   9804   119.71329583333332    -61.09739166666667   19.097    1.333    1.895   -1   -1   -1   -1    0  
   9805   119.71333333333332   -60.324136111111116   19.132   -9.999      0.9    0   -1    0   -1    0  
   9806   119.71336249999999    -60.32414722222222   18.977    0.829    0.805   -1   -1    1   -1    0  
   9807             119.7134    -60.35392777777778   18.623    0.936    1.183   -1   -1    1   -1    0  
   9808   119.71405833333331    -60.77054166666667    20.25   -9.999    1.257    0   -1    0   -1    0  
   9809   119.71410416666666    -60.74127222222222    19.09    0.631     1.09   -1   -1   -1   -1    0  
   9810   119.71414583333332   -61.181577777777775   19.829    0.718    1.108   -1   -1   -1   -1    0  
   9811   119.71424999999999    -60.66741944444444   10.806     0.28    0.312    1    1    1    1    0  
   9812   119.71438749999999    -61.20699444444445   19.808   -9.999    1.932    0   -1    0   -1    0  
   9813   119.71440833333332   -60.439727777777776   19.311    1.445    1.531   -1   -1   -1   -1    0  
   9814          119.7144125   -60.435538888888885   20.497   -9.999    1.601    0   -1    0   -1    0  
   9815   119.71443333333333    -61.18873333333333   16.895    0.739     0.89   -1   -1    1   -1    0  
   9816   119.71444166666666    -60.50994722222222   19.209     0.73    0.728   -1   -1    1   -1    0  
   9817   119.71481666666665    -60.65173611111111   19.275   -9.999    1.276    0   -1    0   -1    0  
   9818   119.71498333333332    -60.90357222222222    18.61    0.914     1.07   -1   -1    1   -1    0  
   9819   119.71502499999998    -60.87768055555556   19.079    0.538    0.723   -1   -1    1   -1    0  
   9820   119.71504583333332            -61.011575   18.384    0.987    1.166   -1   -1    1   -1    0  
   9821   119.71505833333332    -61.05638611111111    18.52    0.852    0.981   -1   -1    1   -1    0  
   9822   119.71513749999998    -60.46703055555556   20.794   -9.999    2.464    0   -1    0   -1    0  
   9823   119.71519166666666   -60.722722222222224    19.64    0.658    0.836   -1   -1    1   -1    0  
   9824   119.71529166666666    -61.06561111111111   18.147   -9.999    3.542    0   -1    0   -1    0  
   9825   119.71529583333331   -61.093986111111114   20.005   -9.999    1.676    0   -1    0   -1    0  
   9826   119.71538749999999    -61.06451111111111   15.781    1.075    1.197   -1   -1    1   -1    0  
   9827   119.71544166666665   -60.521769444444445   19.478    0.881     1.06   -1   -1    1   -1    0  
   9828   119.71549583333332    -60.32837777777778   17.433     0.96    1.035   -1   -1    1   -1    0  
   9829   119.71553333333333    -60.32836944444445   17.415    0.854    1.093   -1   -1    1   -1    0  
   9830   119.71555833333332    -60.60308055555556   14.684    0.176    0.894   -1   -1   -1   -1    0  
   9831   119.71556249999999    -60.94719722222222    18.97    0.586    0.875   -1   -1    1   -1    0  
   9832   119.71563749999999    -60.30724444444444   18.326    1.319    1.634   -1   -1    1   -1    0  
   9833   119.71568333333332    -60.45846944444445   19.127    0.534    0.633   -1   -1    1   -1    0  
   9834   119.71571666666665    -60.30722222222222   18.339   -9.999     1.63    0   -1    0   -1    0  
   9835   119.71601666666665   -60.588972222222225   14.781    0.988    1.127    1    1    1    1    0  
   9836             119.7161    -61.05343611111111   18.371    0.844    1.012   -1   -1    1   -1    0  
   9837   119.71683333333331   -60.832211111111114    17.33    0.628    1.489   -1   -1   -1   -1    0  
   9838   119.71687499999999            -60.325575   15.589     1.08    1.186   -1   -1    1   -1    0  
   9839   119.71690416666665    -60.32556666666667    15.55    1.082    1.194   -1   -1    1   -1    0  
   9840   119.71707916666666    -60.93496111111111   19.974   -9.999    1.325    0   -1    0   -1    0  
   9841   119.71709999999999    -61.04145555555555   17.625    0.952    1.138   -1   -1    1   -1    0  
   9842   119.71714166666665    -60.96933888888889   20.181   -9.999      1.6    0   -1    0   -1    0  
   9843   119.71716249999999    -60.32736666666667   18.408    1.099    3.251   -1   -1   -1   -1    0  
   9844   119.71716249999999            -61.114025     16.8    0.732    0.931   -1   -1    1   -1    0  
   9845   119.71719999999999    -60.32734722222222   18.308    1.123    3.089   -1   -1   -1   -1    0  
   9846   119.71725416666666               -61.087   18.008    0.777    0.908   -1   -1    1   -1    0  
   9847   119.71737083333332    -60.29470833333333   14.023    0.596    0.764   -1   -1    1   -1    0  
   9848   119.71748749999999    -61.15280277777778   16.477    0.868    0.985   -1   -1    1   -1    0  
   9849   119.71754999999999    -60.36859166666667   20.848   -9.999    1.967    0   -1    0   -1    0  
   9850   119.71764583333332    -60.35457777777778   19.005    0.727    1.074   -1   -1   -1   -1    0  
   9851   119.71777083333332    -60.56601111111111   15.956    1.184    1.208   -1   -1    1   -1    0  
   9852   119.71788333333332    -60.89380277777778   12.142    0.659    0.758    1    1    1    1    1  
   9853   119.71797499999998    -60.62520555555555   18.046    1.099    1.355   -1   -1    1   -1    0  
   9854   119.71797499999998    -60.87436666666667   20.039    1.399    1.342    1   -1   -1   -1    0  
